state,city_latitude,city_longitude,date,time
RI,41.76949710144928,-71.47294927536231,2013-08-17,09:30:00
ID,43.63091346704871,-116.41447908309456,2013-06-28,22:40:00
KY,38.22153870454997,-85.66253357838266,2013-06-30,23:00:00
FL,28.36260391822828,-80.71668211243612,2013-07-02,21:24:00
NM,36.74856060606061,-108.17357575757576,2013-07-02,22:36:00
CA,37.87089395348837,-122.27033581395348,2013-07-03,01:30:00
OR,45.43087857142858,-122.77311428571429,2013-07-03,03:30:00
OH,41.47122005873052,-81.64465288005421,2013-07-03,21:30:00
KY,38.22153870454997,-85.66253357838266,2013-07-03,21:30:00
IN,39.80464175369887,-86.13773687989556,2013-07-03,21:45:00
IL,41.6935923566879,-88.0959331210191,2013-07-03,22:00:00
NY,40.75256378421113,-73.9844567179912,2013-07-04,00:00:00
IN,41.25999302325581,-85.8539034883721,2013-07-04,04:00:00
WA,47.59320484848485,-122.66208787878789,2013-07-04,17:00:00
IL,42.2680608490566,-89.06246297169811,2013-07-04,20:00:00
MA,42.35257575982209,-71.06388932542625,2013-07-04,20:30:00
OK,36.111605596107054,-95.93798929440388,2013-07-04,20:30:00
NJ,40.7575,-74.9967,2013-07-04,20:40:00
CA,33.80135394736842,-117.83409342105264,2013-07-04,20:45:00
IL,41.88082154885885,-87.66846953246178,2013-07-04,20:48:00
MD,39.4586,-76.4176,2013-07-04,20:55:00
WA,48.0354,-122.5686,2013-07-04,21:00:00
MO,38.76970019249278,-90.5528532242541,2013-07-04,21:00:00
CO,39.74019963011889,-104.97711054161162,2013-07-04,21:00:00
WI,43.0789,-88.9206,2013-07-04,21:00:00
VA,39.14,-77.7346,2013-07-04,21:15:00
CA,34.04364759232729,-118.29956048233046,2013-07-04,21:15:00
WI,42.98999987452949,-88.10329849435382,2013-07-04,21:20:00
PA,40.2874,-75.2156,2013-07-04,21:20:00
NE,40.804074301940375,-96.66960586843352,2013-07-04,21:30:00
NY,43.9456,-74.4614,2013-07-04,21:30:00
AR,34.9655,-92.4022,2013-07-04,21:30:00
CO,39.91940856031128,-105.06590700389104,2013-07-04,21:30:00
IL,41.57942244897959,-87.81218367346938,2013-07-04,21:30:00
WA,47.4564,-118.2729,2013-10-03,21:23:00
OH,39.4522,-83.841,2013-10-03,22:00:00
OR,44.4807,-121.2399,2013-07-03,21:00:00
AR,35.4846,-93.4989,2013-10-03,22:15:00
PA,39.99040941529236,-75.15250992503748,2013-10-03,23:00:00
WA,47.60567891170866,-122.33084005928434,2013-10-04,00:20:00
TX,30.339,-97.5234,2013-10-04,00:34:00
SC,33.96175897166842,-81.23462046169989,2013-10-04,02:59:00
AZ,33.63064,-112.38053476190476,2013-10-04,06:45:00
UT,40.70897189097104,-111.8891066439523,2013-10-04,08:04:00
CA,36.6335,-119.6757,2013-10-04,13:00:00
MS,31.4599,-90.8433,2013-10-04,19:00:00
TX,32.82456242621616,-96.79876776409526,2013-10-04,19:15:00
AK,64.85717464788733,-147.76425070422536,2013-10-04,20:00:00
OR,44.64194676258992,-123.09791798561152,2013-10-04,20:00:00
VA,38.75287494780793,-77.47979102296452,2013-10-04,20:00:00
NM,35.117007033898304,-106.62212966101694,2013-10-04,20:00:00
OH,38.4376,-82.5547,2013-10-04,20:10:00
NY,40.75256378421113,-73.9844567179912,2013-10-04,20:30:00
TN,36.1332,-82.4122,2013-10-04,20:30:00
OH,40.4625,-84.1754,2013-10-04,20:30:00
WA,47.9489,-122.3871,2013-10-04,20:55:00
OR,44.94494771241831,-123.01479150326796,2013-10-04,21:50:00
OR,44.94494771241831,-123.01479150326796,2013-10-04,21:50:00
OH,41.5798,-83.666,2013-10-04,21:50:00
AK,64.85717464788733,-147.76425070422536,2013-10-04,21:55:00
AL,34.700514,-86.75859399999999,2013-10-04,21:55:00
AL,34.700514,-86.75859399999999,2013-10-04,21:55:00
OH,40.8784,-82.6541,2013-10-04,22:00:00
FL,26.1355,-80.2347,2013-10-04,22:10:00
WA,47.60567891170866,-122.33084005928434,2013-10-04,22:20:00
TN,35.694551537335286,-84.06088294289897,2013-10-04,22:30:00
FL,25.48439189189189,-80.45163749999999,2013-10-04,22:35:00
OR,45.49789166666666,-122.41613166666666,2013-10-04,23:15:00
NY,40.75256378421113,-73.9844567179912,2013-10-04,23:55:00
NY,40.60537410270569,-74.14595510767532,2013-10-05,00:40:00
AK,61.17820611028316,-149.86274426229508,2013-10-05,02:55:00
FL,29.1135524173028,-82.15075330788804,2013-10-05,03:30:00
NC,35.784,-77.6307,2013-10-05,04:00:00
TX,31.78267299625468,-106.3896922284644,2010-08-08,22:00:00
OK,36.39562427184467,-97.89881067961166,2012-07-04,22:30:00
TX,33.035457210144926,-96.72405510869564,2013-07-13,23:00:00
OH,40.80917978723405,-81.50616170212766,2013-08-14,19:00:00
WV,39.2762,-80.7928,2013-08-16,00:00:00
WV,37.8479,-81.9961,2013-09-03,01:00:00
CA,38.24584210526316,-122.64144649122808,2013-09-07,21:30:00
CA,34.0239,-118.172,2013-09-15,01:00:00
OH,41.47122005873052,-81.64465288005421,2013-09-28,20:00:00
MS,34.6937,-89.9912,2013-09-28,20:55:00
NC,35.83034125381857,-78.64303134546421,2013-09-28,21:45:00
MA,41.7137,-70.1578,2013-09-30,21:30:00
MD,38.84952231404959,-76.80444752066116,2013-10-02,06:45:00
CO,40.14957715133532,-105.03690148367951,2013-10-05,05:45:00
AZ,33.290955743243245,-111.84674712837838,2013-10-05,19:45:00
VT,44.53576666666667,-73.19180238095238,2013-10-05,20:05:00
WA,48.6932,-122.9073,2013-10-06,15:20:00
TN,36.19004925373134,-82.8439552238806,2013-10-06,16:00:00
ID,44.8885,-116.0742,2013-10-06,18:10:00
MI,42.57444833948339,-83.1494147601476,2013-10-07,11:30:00
OH,39.7184,-82.6073,2013-10-08,16:00:00
NE,41.249867838765006,-96.03637804459692,2009-09-01,12:00:00
ME,44.1034,-70.6551,2010-11-12,18:30:00
NE,41.249867838765006,-96.03637804459692,2012-12-19,23:00:00
CO,39.55256666666667,-104.98473333333334,2013-04-11,21:00:00
MD,39.070945406824144,-77.14350236220473,2013-05-01,00:00:00
WA,46.731616836734695,-117.17457551020408,2013-07-01,00:00:00
NC,34.22778777225831,-77.88318009170806,2013-07-04,21:00:00
NY,40.6787,-73.3964,2013-07-04,22:00:00
OH,40.81396480496454,-81.38704742907801,2013-07-23,16:00:00
CA,33.94545446076675,-117.40941580078824,2013-07-31,20:00:00
MD,38.2674,-76.4954,2013-08-01,22:00:00
ID,47.719016320166325,-116.78306746361746,2013-08-01,22:15:00
NM,35.117007033898304,-106.62212966101694,2013-09-21,19:00:00
NM,35.28161403508772,-106.6941245614035,2013-09-21,19:00:00
NM,35.117007033898304,-106.62212966101694,2013-09-21,19:10:00
IA,41.5516,-90.5017,2013-09-21,19:30:00
NM,35.64812086956521,-105.9435104347826,2013-09-21,19:30:00
AZ,33.19316581196581,-111.53355213675214,2013-09-21,19:30:00
AZ,33.290955743243245,-111.84674712837838,2013-09-21,19:35:00
FL,26.934425,-80.12717971698113,2013-09-21,20:00:00
WI,42.72913228043143,-87.84147919876735,2013-09-21,20:00:00
KS,37.6996695505618,-97.3295995505618,2013-09-21,20:00:00
MI,42.6869,-82.5522,2013-09-21,20:15:00
FL,25.77722564784053,-80.25922518272425,2013-09-21,20:20:00
OH,41.1389,-81.8629,2013-09-21,20:30:00
FL,26.1355,-80.2347,2013-09-21,20:35:00
OH,40.1834,-83.0912,2013-09-21,21:00:00
OH,40.5578,-84.6253,2013-09-21,21:00:00
TX,34.4136,-100.2354,2013-09-21,21:00:00
OH,39.99382762603116,-82.98248417965169,2013-09-21,21:10:00
OK,34.614088333333335,-98.41555166666669,2013-09-21,21:11:00
AK,61.17820611028316,-149.86274426229508,2013-09-21,21:20:00
WI,42.7594,-88.1968,2013-09-21,21:15:00
SD,44.072000714285714,-103.255555,2013-09-21,21:30:00
IA,41.600167631851086,-93.61721323681488,2013-09-21,22:00:00
TX,29.49234812109108,-98.5189290376833,2013-09-21,22:00:00
TX,32.70402868988391,-97.01328352681038,2013-09-21,22:30:00
OH,41.5572,-83.994,2013-09-21,23:00:00
CA,36.20655488721805,-119.3458745435016,2013-09-21,23:30:00
NJ,40.8295,-74.2456,2013-09-21,23:30:00
KY,38.22153870454997,-85.66253357838266,2013-09-22,00:00:00
WI,42.701780916030536,-89.04138835877863,2013-09-22,00:02:00
PA,40.1846,-76.3015,2013-09-22,00:03:00
MN,46.1363,-92.5892,2013-09-22,02:00:00
MA,42.36829550561798,-72.4732179775281,2013-09-22,02:30:00
PA,40.67462625698324,-75.24733631284916,2013-09-22,03:00:00
NC,35.231096349745336,-81.15585348047539,2013-09-22,03:30:00
OK,35.21601992031872,-97.43898087649404,2013-09-22,06:45:00
NM,35.117007033898304,-106.62212966101694,2013-09-22,06:00:00
NM,35.28161403508772,-106.6941245614035,2013-09-22,06:20:00
TN,35.949673017170895,-84.01413319705642,2010-07-04,10:00:00
CO,40.40087453703704,-104.72714305555556,2010-10-15,17:40:00
WI,43.065156853713006,-87.96295263819096,2010-11-15,01:00:00
OH,40.0568,-84.3413,2011-06-01,15:20:00
MO,38.7669,-93.7291,2011-07-04,22:30:00
AZ,35.3173,-112.9535,2011-09-10,19:45:00
VA,37.19854205607477,-77.43398878504672,2011-11-15,16:00:00
CA,36.74961340180973,-119.79445837613108,2012-04-30,21:00:00
MI,43.0203282051282,-83.71433948717949,2012-05-24,21:15:00
PA,40.4688,-80.08719999999998,2012-06-05,22:45:00
WA,48.2892,-117.7706,2012-07-28,03:34:00
NY,40.75256378421113,-73.9844567179912,2012-09-19,14:00:00
MN,44.9588,-93.8505,2012-11-13,20:30:00
KS,37.6996695505618,-97.3295995505618,2012-11-15,23:05:00
PA,40.0223,-79.0716,2012-12-31,22:00:00
CA,33.834235557331205,-117.88519912105474,2013-01-01,21:00:00
MI,42.5029,-83.1021,2013-01-10,19:00:00
AK,64.85717464788733,-147.76425070422536,2013-01-19,21:00:00
TN,35.85035369774919,-83.52742893890675,2013-02-10,19:10:00
TN,35.79245151515152,-83.56729015151517,2013-02-24,19:10:00
MD,39.6498,-78.9357,2013-02-25,22:30:00
TX,29.782476507000737,-95.44062368459838,2013-03-01,20:01:00
WA,47.22041124620061,-122.45925030395138,2013-03-10,02:00:00
GA,34.1121894117647,-84.52010941176471,2013-03-15,20:00:00
CA,36.6139,-121.9189,2013-04-02,20:30:00
WI,43.102691066282425,-89.50742276657061,2013-11-02,20:35:00
FL,25.9573,-80.1375,2013-11-02,21:00:00
OH,39.632,-84.2634,2013-11-02,21:00:00
CA,34.158352941176474,-119.1995411764706,2013-11-02,21:05:00
FL,28.7502,-81.1126,2013-11-02,21:45:00
AR,35.084269026548675,-92.43930796460177,2013-11-02,22:00:00
MD,39.20779708737864,-76.86067669902913,2013-11-02,22:30:00
RI,41.4443,-71.5317,2013-11-02,22:30:00
CA,34.195675641025645,-118.6466,2013-11-02,23:08:00
CA,37.8989,-121.6054,2013-11-02,23:15:00
CT,41.4939,-73.0517,2013-11-02,23:30:00
AR,33.817,-92.4266,2013-11-02,00:00:00
CA,37.80357826086957,-121.21722086956522,2013-11-03,01:09:00
OH,41.14239736842105,-81.48557236842106,2013-11-03,01:30:00
TN,35.79245151515152,-83.56729015151517,2013-11-03,02:15:00
FL,28.51220019430052,-81.37852415803108,2013-11-03,05:30:00
WA,47.1435,-122.1678,2013-11-03,06:30:00
TX,29.86388725099601,-98.68238286852588,2013-11-03,06:35:00
NM,31.997499999999995,-106.60729999999998,2013-11-03,07:00:00
TN,36.0453,-87.3078,2013-11-03,07:45:00
CT,41.2686,-72.9651,2013-11-03,15:00:00
WA,47.024,-122.7827,2013-11-03,16:30:00
CT,41.17678816568047,-73.25842662721894,2013-11-03,17:00:00
VT,43.599,-72.6711,2013-11-03,18:15:00
NH,43.1234,-71.1107,2013-11-03,18:15:00
TX,35.5364,-100.9538,2013-11-03,18:25:00
FL,28.00877654729869,-82.4813833471331,2013-11-03,18:40:00
MI,42.90899263803681,-85.7098509202454,2013-11-03,18:41:00
OH,41.3844,-81.7003,2013-11-03,18:50:00
ME,44.2332,-68.6438,2013-11-03,19:00:00
OR,43.2151,-124.1984,2013-11-03,19:00:00
AL,34.71606653144016,-86.59605050709939,2013-11-03,19:00:00
OR,42.29504748574391,-122.89079289787456,2013-11-03,19:00:00
NY,43.0659,-77.2237,2013-11-03,19:00:00
TN,35.6865,-84.6587,2013-11-03,19:30:00
WV,38.41415317919075,-82.434474566474,2013-11-03,20:00:00
AZ,35.19595922746781,-111.6362296137339,2013-11-03,20:00:00
WI,43.9838,-90.4733,2013-11-03,20:00:00
CO,39.578431478770135,-105.02727086383602,2013-11-03,20:10:00
ID,43.60549990147784,-116.2386509359606,2012-12-31,23:10:00
FL,26.57449479326187,-81.84195007656969,2012-12-31,23:10:00
ME,44.5548,-68.4121,2012-12-31,23:20:00
TX,31.873931843575416,-102.3710377094972,2012-12-31,23:30:00
HI,21.4337,-158.1767,2012-12-31,23:30:00
FL,25.79872142857143,-80.34725714285715,2012-12-31,23:30:00
AZ,33.397444536082475,-111.92468515463918,2012-12-31,23:30:00
FL,28.00877654729869,-82.4813833471331,2012-12-31,23:32:00
CA,34.12303095768374,-117.8989258351893,2012-12-31,23:32:00
CA,37.65732343522562,-120.98715909752548,2012-12-31,23:40:00
GA,32.03694655172414,-81.11708180076629,2012-12-31,23:45:00
WA,47.4514,-122.3437,2012-12-31,23:45:00
SC,34.041311190233976,-80.97791691251273,2012-12-31,23:45:00
CA,34.086600000000004,-118.34035,2012-12-31,23:54:00
MT,46.6029,-111.907,2012-12-31,23:55:00
WA,46.90919999999999,-117.0858,2012-12-31,23:58:00
NV,36.02151851851852,-115.0508150097466,2012-12-31,23:59:00
CA,38.571029591836734,-121.54867959183672,2012-12-31,23:59:00
NM,35.28161403508772,-106.6941245614035,2013-01-01,00:00:00
VA,37.52289036144578,-77.47437610441767,2013-01-01,00:00:00
WA,48.754420967741936,-122.45834543010751,2013-01-01,00:00:00
OR,45.510005224458205,-122.66458212074302,2013-01-01,00:01:00
MS,30.44030705882353,-88.77976235294118,2013-01-01,00:02:00
CA,37.65732343522562,-120.98715909752548,2013-01-01,00:04:00
CA,37.24496252766711,-121.81799366976536,2013-01-01,00:05:00
MD,39.4567,-76.9696,2013-01-01,00:05:00
CA,37.87089395348837,-122.27033581395348,2013-01-01,00:05:00
FL,26.43500487804878,-81.81075853658537,2013-01-01,00:05:00
PA,40.1137,-74.8599,2013-01-01,00:07:00
MT,45.79417254901961,-108.5628480392157,2013-01-01,00:07:00
TX,31.873931843575416,-102.3710377094972,2013-01-01,00:08:00
FL,26.934425,-80.12717971698113,2013-01-01,00:10:00
WI,43.065156853713006,-87.96295263819096,2013-01-01,00:10:00
CA,37.97232249560633,-121.2879253075571,2013-01-01,00:10:00
PA,40.6986,-75.4834,2013-01-01,00:10:00
FL,28.2987,-82.69020000000002,2013-01-01,00:12:00
CA,35.6208,-117.6732,2013-01-01,00:13:00
PA,39.9693085106383,-76.71046356382979,2013-01-01,00:15:00
WI,42.5703,-88.1341,2013-11-12,19:00:00
PA,40.6217,-79.9431,2013-11-12,19:30:00
AZ,34.0784,-112.1317,2013-11-12,19:30:00
VA,36.7461,-80.7243,2013-11-12,19:44:00
WA,48.6932,-122.9073,2013-11-12,20:00:00
MN,47.4924,-92.7593,2013-11-12,20:39:00
ID,43.568753114754095,-116.56108262295082,2013-11-12,20:50:00
MN,47.4924,-92.7593,2013-11-12,21:00:00
NM,35.64812086956521,-105.9435104347826,2013-11-12,21:15:00
NM,35.64812086956521,-105.9435104347826,2013-11-12,21:15:00
NM,35.64812086956521,-105.9435104347826,2013-11-12,21:15:00
WI,43.55,-89.4738,2013-11-12,21:25:00
WI,44.0397,-88.7523,2013-11-12,21:58:00
DE,39.6102,-75.6747,2013-11-12,22:45:00
WA,48.0813,-121.94639999999998,2013-11-13,00:00:00
WA,47.61303333333333,-122.03986666666668,2013-11-13,01:21:00
NJ,40.7701,-74.385,2013-11-13,04:35:00
CA,33.80492083870968,-118.17501277419356,2013-11-13,07:30:00
ID,43.60549990147784,-116.2386509359606,2013-11-13,11:53:00
OH,41.039,-81.7381,2013-11-13,13:30:00
WI,43.065156853713006,-87.96295263819096,2013-11-13,16:15:00
CA,38.576237102734666,-121.44233422025128,2013-11-13,17:30:00
AZ,34.47572118226601,-114.25899408866997,2013-11-13,17:35:00
VT,44.1968,-72.4976,2013-11-13,17:50:00
FL,26.4556,-81.9501,2013-11-13,18:00:00
MA,41.977,-70.971,2013-11-13,18:22:00
ME,44.5548,-68.4121,2013-11-13,18:00:00
VA,38.45829677419355,-77.44785806451613,2013-11-13,18:40:00
WI,44.2984,-90.8424,2013-11-13,18:45:00
NY,42.5967,-76.0843,2013-11-13,19:15:00
WI,43.81333471882641,-91.22315061124694,2013-11-13,19:30:00
FL,27.26301014492753,-80.87159565217392,2013-11-13,19:45:00
MO,36.4267,-89.6991,2013-11-13,20:00:00
LA,29.597214838709675,-90.72972258064516,2013-11-13,20:00:00
UT,40.1027,-111.64490000000002,2013-11-13,20:00:00
CA,38.75928433048433,-121.30195356125355,2013-11-13,21:15:00
WI,43.7926,-90.0696,2013-11-13,21:25:00
WI,44.2984,-90.8424,2013-11-13,22:15:00
CA,34.17810939357907,-118.33001236623068,2013-11-13,22:30:00
IN,39.80464175369887,-86.13773687989556,2013-04-25,08:45:00
NM,35.117007033898304,-106.62212966101694,2013-04-25,09:28:00
AL,30.40272465753425,-87.68713561643835,2013-04-25,10:43:00
AR,35.084269026548675,-92.43930796460177,2013-04-25,20:30:00
ME,43.5551,-70.9373,2013-04-25,20:45:00
TN,35.04807470119522,-85.24838386454184,2013-04-25,20:45:00
NJ,40.4212,-74.0601,2013-04-25,21:15:00
ID,47.799200000000006,-116.7393,2013-04-25,21:15:00
AZ,34.62442193548387,-112.31221161290324,2013-04-25,21:20:00
FL,26.103385714285714,-80.3942,2013-04-25,21:24:00
WA,47.4233,-122.585,2013-04-25,21:30:00
CA,33.12765962441315,-117.07881924882628,2013-04-25,21:30:00
MA,42.25480390243902,-71.00262634146343,2013-04-26,03:30:00
OR,45.7636,-122.8975,2013-04-26,11:46:00
OR,45.411819626168224,-122.70611869158878,2013-04-26,20:00:00
AL,33.481415080191624,-86.79047456779837,2013-04-26,20:20:00
MA,42.5583,-70.8782,2013-04-26,21:00:00
AZ,32.250178747846064,-110.93932423894314,2013-04-26,21:00:00
MN,44.91154146341464,-93.48784390243902,2013-04-26,21:15:00
SC,33.71258733572282,-78.93877275985663,2013-04-26,21:30:00
FL,28.51220019430052,-81.37852415803108,2013-04-26,21:30:00
OR,45.5317,-123.0462,2013-04-26,21:40:00
PA,41.36740000000001,-74.7154,2013-04-26,21:40:00
VA,37.3925816,-79.1818416,2013-04-26,22:00:00
OH,41.66789226973684,-83.6023917763158,2013-04-26,22:00:00
UT,40.27745803278689,-111.66822295081968,2013-04-26,22:10:00
ID,43.60549990147784,-116.2386509359606,2013-04-26,22:15:00
AL,32.47300188679245,-86.45946698113207,2013-04-26,23:00:00
TX,30.3167016280526,-97.75799137271272,2013-04-26,23:00:00
AL,32.47300188679245,-86.45946698113207,2013-04-26,23:13:00
WA,47.024,-122.7827,2013-04-26,23:27:00
WA,47.024,-122.7827,2013-04-26,23:27:00
OR,45.7636,-122.8975,2013-04-27,00:20:00
SC,33.85519637883008,-79.07296100278552,2013-04-27,00:43:00
SC,33.96175897166842,-81.23462046169989,2013-04-27,01:30:00
WA,46.1406,-122.8856,2013-04-27,02:00:00
TX,32.7441,-100.9228,2013-04-27,02:30:00
NC,33.8881,-78.4287,2013-04-27,08:34:00
NM,34.0527,-106.8895,2010-10-03,23:00:00
PA,41.04540000000001,-80.0468,2013-06-06,03:30:00
MD,38.99040670103093,-77.12202938144331,2013-10-15,15:00:00
OK,36.03550795454545,-95.78918181818182,2013-10-24,21:00:00
NM,35.117007033898304,-106.62212966101694,2013-11-04,20:00:00
HI,21.32080708833152,-157.84801923664122,2013-11-21,11:00:00
TX,31.2198,-98.4026,2013-11-28,00:00:00
IL,41.88082154885885,-87.66846953246178,2013-11-28,18:00:00
OH,41.5265,-83.1353,2013-11-28,20:00:00
WA,47.91449999999999,-122.2984,2013-11-30,01:53:00
GA,33.96426005089059,-84.5161530534351,2013-11-30,17:43:00
GA,33.71795776397516,-84.74733416149068,2013-11-30,19:00:00
AZ,32.250178747846064,-110.93932423894314,2013-11-30,20:00:00
OK,35.46855529225908,-97.53461224328592,2013-11-30,20:20:00
CA,34.14986656050956,-118.44245891719744,2013-12-01,18:30:00
OK,35.46855529225908,-97.53461224328592,2013-12-01,19:37:00
PA,40.3556,-74.98390000000002,2013-12-01,20:00:00
TX,27.73909520174482,-97.41461919302073,2013-12-01,20:00:00
WA,48.754420967741936,-122.45834543010751,2013-12-01,22:00:00
NC,35.332,-78.9212,2013-12-02,03:00:00
FL,28.51220019430052,-81.37852415803108,2013-12-02,05:51:00
MA,42.35257575982209,-71.06388932542625,2013-11-28,15:45:00
MO,38.41185294117647,-90.5615411764706,2013-11-28,17:30:00
MS,33.9828,-88.4683,2013-11-28,17:55:00
KY,37.0006215835141,-86.44563915401302,2013-11-28,18:00:00
CA,34.12303095768374,-117.8989258351893,2013-11-28,18:05:00
AZ,33.397444536082475,-111.92468515463918,2013-11-28,18:10:00
NM,35.117007033898304,-106.62212966101694,2013-11-28,18:30:00
TN,35.949673017170895,-84.01413319705642,2013-11-28,18:30:00
CT,41.1519,-73.5071,2013-11-28,18:30:00
MA,41.977,-70.971,2013-11-28,18:30:00
VA,38.75287494780793,-77.47979102296452,2013-11-28,18:30:00
CT,41.5022,-72.9756,2013-11-28,18:35:00
NY,41.6579,-74.1723,2013-11-28,18:52:00
SC,33.71258733572282,-78.93877275985663,2013-11-28,19:00:00
MA,42.45083278508771,-73.24947774122806,2013-11-28,19:00:00
CA,37.01547978142076,-121.57779540983606,2013-11-28,19:21:00
LA,30.20544444444444,-92.03238576388888,2013-11-28,19:30:00
WI,42.8824,-88.343,2013-11-28,19:40:00
MN,44.93215,-93.4398,2013-11-28,19:45:00
AZ,34.47572118226601,-114.25899408866997,2013-11-28,19:45:00
NM,35.117007033898304,-106.62212966101694,2013-11-28,19:50:00
IL,42.340398039215685,-88.26121568627451,2013-11-28,20:00:00
CT,41.8409,-72.8978,2013-11-28,20:00:00
WI,44.7117,-88.1059,2013-11-28,20:28:00
DE,38.7332,-75.1833,2013-11-28,20:30:00
MA,42.5811,-71.4387,2013-11-28,20:40:00
SC,32.6658,-79.9298,2013-11-28,20:45:00
GA,33.7224,-84.9303,2013-11-28,21:00:00
TX,26.16269388235294,-97.99367247058824,2013-11-28,21:20:00
IA,42.7184,-94.21510000000002,2013-11-28,21:25:00
FL,29.90378012618296,-81.38834889589906,2013-11-28,21:50:00
GA,32.0057,-80.8548,2013-11-28,22:01:00
NH,42.7288,-71.3046,2013-11-28,22:30:00
FL,28.51220019430052,-81.37852415803108,2013-11-28,22:40:00
AK,64.7793,-147.3578,2013-12-09,21:00:00
AL,30.67290954954955,-88.15823621621622,2013-12-09,23:15:00
GA,33.5385,-82.1408,2013-12-10,08:50:00
TN,35.7163,-86.9093,2013-12-10,17:00:00
LA,29.948703448275865,-92.23805172413796,2013-12-10,18:00:00
CT,41.190240625,-73.195140234375,2013-12-10,18:00:00
GA,33.4485,-82.2011,2013-12-10,18:30:00
OK,34.614088333333335,-98.41555166666669,2013-12-10,18:30:00
MT,47.50043098159509,-111.28546779141104,2013-12-10,19:00:00
AZ,33.50378574057038,-112.077080174793,2013-12-10,19:08:00
VA,37.14805333333333,-76.45695666666667,2013-12-10,19:55:00
MO,38.8121,-94.534,2013-12-10,20:00:00
KS,38.90829803094233,-94.68816315049226,2013-12-10,20:00:00
AZ,33.44068443396227,-112.39068632075472,2013-12-10,21:00:00
LA,29.997903883495145,-90.16908883495148,2013-12-10,22:20:00
AK,61.17820611028316,-149.86274426229508,2013-12-10,23:50:00
MN,47.548525000000005,-94.810975,2013-12-11,03:00:00
WI,42.8824,-88.343,2013-12-11,17:30:00
MI,42.54215438596492,-83.21301754385965,2013-12-11,18:00:00
WY,44.7561,-108.7773,2013-12-11,18:25:00
OK,35.6437247887324,-97.48034028169012,2013-12-11,19:00:00
WA,48.3108,-122.6322,2013-12-11,19:45:00
CA,34.09239241192412,-117.88697696476964,2013-12-11,20:29:00
AK,61.17820611028316,-149.86274426229508,2013-12-11,08:25:00
MD,39.31630966292135,-76.6205929588015,2013-12-12,00:00:00
WI,43.2424,-89.5117,2013-12-11,16:45:00
NC,35.20391464346695,-80.83452070900073,2013-12-12,06:15:00
